STABR,FSCSKEY,FSCS_SEQ,C_FSCS,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,SQ_FEET,F_SQ_FT,L_NUM_BM,HOURS,WKS_OPEN,YR_SUB,OBEREG,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,INCITSST,INCITSCO,GNISPLAC,CNTYPOP,LOCALE,REAPLOCALE,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GEOMATCH
AK,AK0114,002,Y,AK0114-002,ST. GEORGE ISLAND SCHOOL/COMMUNITY LIBRARY,NO. 1 ELEMENTARY SCHOOL ROAD,ST. GEORGE,99591,M,ALEUTIANS WEST,9078592228,CE,900,R_17,0,650,34,2017,08,00,00,00,-169.544528,56.602841,02,016,65800,5763,43,07,1,1644,0200,-4,N,A
AK,AK0115,002,Y,AK0115-002,UNALASKA PUBLIC LIBRARY,64 ELEANOR DRIVE,UNALASKA,99685,M,ALEUTIANS WEST,9075815060,CE,9400,R_17,0,3484,52,2017,08,00,00,00,-166.531062,53.871272,02,016,80770,5763,43,06,2,2009,0200,-4,N,A
AK,AK0116,001,Y,AK0116-002,ANIAK PUBLIC LIBRARY,270 RIVERFRONT DRIVE,ANIAK,99557,M,BETHEL,9076754435,CE,400,R_17,0,600,50,2017,08,00,00,00,-156.703855,61.496999,02,050,M,18076,43,07,3,2024,0200,-4,N,5
AK,AK0117,001,N,AK0117-002,HYDER PUBLIC LIBRARY,50 MAIN STREET,HYDER,99923,M,PR WALES-OUTER,2506369169,CE,1200,R_17,0,832,48,2017,08,00,00,00,-130.03504,55.924139,02,198,34570,6443,43,07,3,1017,0200,-4,N,A
AK,AK0120,001,N,AK0120-002,INNOKO RIVER COMMUNITY/SCHOOL AND TRIBAL LIBRARY,101 PINE STREET,SHAGELUK,99665,M,YUKON-KOYUKUK,9074738206,CE,512,R_17,0,480,48,2017,08,00,00,00,-159.532821,62.654848,02,290,68670,5365,43,07,4,1049,0200,-4,N,A
AK,AK0121,001,N,AK0121-002,BLACKWELL COMMUNITY/SCHOOL LIBRARY,100 WHITE SPRUCE TRAIL,ANVIK,99558,M,YUKON-KOYUKUK,9076636348,CE,625,R_17,0,480,48,2017,08,00,00,00,-160.196111,62.652048,02,290,03880,5365,43,07,4,1203,0200,-4,N,5
AK,AK0122,001,N,AK0122-002,DAVID LOUIS COMMUNITY/SCHOOL LIBRARY,DAVID LOUIS SCHOOL BUILDING,GRAYLING,99590,M,YUKON-KOYUKUK,9074535135,CE,576,R_17,0,480,48,2017,08,00,00,00,-160.065584,62.905679,02,290,30060,5365,43,07,4,1265,0200,-4,N,A
AK,AK0123,001,Y,AK0123-001,KLAWOCK PUBLIC LIBRARY,615 NORTH PARK STREET,KLAWOCK,99925,M,PR WALES-OUTER,9077552261,CE,-3,U_17,-3,-3,-3,2017,08,23,00,00,-132.99995,55.539085,02,198,M,6443,43,07,2,1003,0200,-4,N,5
AK,AK0124,001,N,AK0124-002,LAKE MINCHUMINA COMMUNITY LIBRARY,123 FRONT STREET,LAKE MINCHUMINA,99757,M,YUKON-KOYUKUK,9076743211,CE,1100,R_17,0,1800,50,2017,08,00,00,00,-152.427523,63.848952,02,290,42820,5365,43,07,4,2022,0200,-4,N,5
AK,AK0126,001,Y,AK0126-002,IGIUGIG TRIBAL LIBRARY,1 AIRPORT WAY,IGIUGIG,99613,M,LAKE AND PENINSULA,9075333211,CE,440,R_17,0,600,50,2017,08,00,00,00,-156.57377,58.748921,02,060,39630,867,43,07,1,1000,0200,-4,N,5
AK,AK0127,001,N,AK0127-002,COFFMAN COVE COMMUNITY LIBRARY,108 NW DENALI ALLEY,COFFMAN COVE,99918,M,PR WALES-OUTER KE,9073292080,CE,2480,R_17,0,1820,52,2017,08,00,00,00,-132.829086,56.013706,02,198,16360,6443,43,07,1,1196,0200,-4,N,5
AK,AK0130,001,Y,AK0130-002,THORNE BAY PUBLIC LIBRARY,120 FREEMAN DRIVE,THORNE BAY,99919,M,PR WALES-OUTER KE,9078283303,CE,1120,R_17,0,1704,50,2017,08,00,00,00,-132.523018,55.686642,02,198,77140,6443,43,07,1,2132,0200,-4,N,A
AK,AK0134,001,N,AK0134-001,WHALE PASS COMMUNITY LIBRARY,BEACH ROAD LOT 3 BLOCK 14,WHALE PASS,99950,M,PR WALES-OUTER KE,9078465226,CE,1500,R_17,0,500,50,2017,08,00,00,00,-133.075907,55.781881,02,198,M,6443,43,07,1,1217,0200,-4,N,5
AK,AK0135,001,Y,AK0135-001,TOGIAK PUBLIC LIBRARY AND CULTURAL CENTER,2ND AND MAIN STREET,TOGIAK,99678,M,DILLINGHAM,9074935566,CE,1300,R_17,0,1632,51,2017,08,00,00,00,-160.392388,59.061532,02,070,77690,4932,43,07,1,3035,0200,-4,N,5
AK,AK0136,001,Y,AK0136-001,SCAMMON BAY PUBLIC LIBRARY,103 MAIN STREET,SCAMMON BAY,99662,M,WADE HAMPTON,9075585400,CE,-3,U_17,-3,-3,-3,2017,08,23,00,00,-165.583113,61.842693,02,158,67680,8202,43,07,1,4219,0200,-4,N,A
AK,AK0137,001,Y,AK0137-001,KLUKWAN COMMUNITY/SCHOOL LIBRARY,315 MISSION STREET,KLUKWAN,99827,M,HAINES,9077675551,CE,1600,R_17,0,2340,52,2017,08,00,00,00,-135.894808,59.399408,02,105,40510,2145,43,07,2,1006,0200,-4,N,A
AK,AK0138,001,N,AK0138-002,SHIRLY JACKSON COMMUNITY LIBRARY,175 LIBRARY DR,KAKE,99830,M,PETERSBURG,9077853741,CE,1300,R_17,0,480,48,2017,08,00,00,00,-133.945079,56.974753,02,195,36770,3281,43,07,2,4596,0200,-4,N,5
AK,AK0139,001,Y,AK0139-002,SAMUEL B. FOSS LIBRARY,1 WATERFRONT WAY,PEDRO BAY,99647,M,LAKE AND PENINSULA,9078502225,CE,700,R_17,0,480,48,2017,08,00,00,00,-154.121394,59.785083,02,164,59540,1620,43,07,1,1230,0200,-4,N,5
AL,AL0001,003,N,AL0001-003,CARL ELLIOTT REGIONAL LIBRARY SYSTEM,98 18TH STREET EAST,JASPER,35501,5402,WALKER,2052212568,CE,20000,R_17,0,2340,52,2017,05,00,00,00,-87.273771,33.833469,01,127,38416,64058,32,04,203,4037,0104,13820,0,A
AL,AL0002,002,Y,100-001,ARLEY PUBLIC LIBRARY,6788 COUNTY ROAD 41,ARLEY,35541,M,WINSTON,2053870129,CE,6000,R_17,0,1820,52,2017,05,00,00,00,-87.213512,34.075978,01,133,02500,23722,43,07,9655.02,2040,0104,-4,N,A
AL,AL0005,002,Y,100-002,DOUBLE SPRINGS PUBLIC LIBRARY,637 BLAKE DRIVE,DOUBLE SPRINGS,35553,M,WINSTON,2054892412,CE,1500,R_17,0,2210,52,2017,05,00,00,00,-87.383386,34.147015,01,133,21280,23722,43,07,9656,5047,0104,-4,N,A
AL,AL0006,002,Y,100-004,HALEYVILLE PUBLIC LIBRARY,913 20TH STREET,HALEYVILLE,35565,1323,WINSTON,2054867450,CE,3600,R_17,0,2496,52,2017,05,00,00,00,-87.623382,34.226382,01,133,32704,23722,32,06,9658,5014,0104,-4,N,A
AL,AL0007,002,Y,100-005,JASPER PUBLIC LIBRARY,98 EAST 18TH STREET,JASPER,35501,5402,WALKER,2052218512,CE,20000,R_17,0,2080,52,2017,05,00,00,00,-87.273771,33.833469,01,127,38416,64058,32,04,203,4037,0104,13820,0,A
AL,AL0009,002,Y,100-006,SUMITON PUBLIC LIBRARY,416 STATE STREET,SUMITON,35148,4124,WALKER,2056487451,CE,2500,R_17,0,2080,52,2017,05,00,00,00,-87.049562,33.751113,01,127,73848,64058,31,04,218,2028,0104,13820,0,A
AL,AL0010,002,Y,100-008,CHEAHA REGIONAL LIBRARY,935 COLEMAN STREET,HEFLIN,36264,1359,CLEBURNE,2564637125,CE,2200,R_17,0,2080,52,2017,05,00,00,00,-85.588913,33.643802,01,029,33976,14900,42,06,9596,3008,0103,-4,N,A
AL,AL0010,006,Y,AL0010-006,CHEAHA REGIONAL BOOKMOBILE,935 COLEMAN STREET,HEFLIN,36264,1359,CLEBURNE,2564637125,BS,-4,N_17,2,1480,52,2017,05,00,00,00,-85.588913,33.643802,01,029,33976,14900,42,06,9596,3008,0103,-4,N,A
AL,AL0011,002,Y,101-000,ROANOKE - ANNIE L. AWBREY PUBLIC LIBRARY,736 COLLEGE STREET,ROANOKE,36274,1617,RANDOLPH,3348632632,CE,9000,R_17,0,2236,52,2017,05,00,00,00,-85.370266,33.149506,01,111,65040,22670,32,06,5,4003,0103,-4,N,A
AL,AL0012,002,Y,101-001,ASHLAND CITY PUBLIC LIBRARY,11 2ND AVENUE NORTH,ASHLAND,36251,M,CLAY,2563543427,CE,4000,R_17,0,2056,52,2017,05,00,00,00,-85.837826,33.2748,01,027,02860,13367,42,07,9590,2091,0103,-4,N,A
AL,AL0013,002,Y,101-002,SYLACUGA - B. B. COMER MEMORIAL LIBRARY,314 NORTH BROADWAY AVENUE,SYLACAUGA,35150,2528,TALLADEGA,2562490961,CE,39000,R_17,0,2756,52,2017,05,00,00,00,-86.2507,33.172364,01,121,74352,80065,32,06,118,1056,0103,45180,1,A
AL,AL0014,002,Y,999-028,CHEROKEE COUNTY PUBLIC LIBRARY,310 MARY STREET,CENTRE,35960,2026,CHEROKEE,2569275838,CE,10243,R_17,0,1977,52,2017,05,00,00,00,-85.676396,34.149392,01,019,13648,25857,32,06,9559,1042,0103,-4,N,A
AL,AL0015,002,Y,101-004,CHILDERSBURG - EARLE A. RAINWATER MEMORIAL LIBRARY,124 NINTH AVENUE SW,CHILDERSBURG,35044,1642,TALLADEGA,2563787239,CE,9000,R_17,0,2490,52,2017,05,00,00,00,-86.355543,33.27713,01,121,14464,80065,32,06,113,4000,0103,45180,1,A
AL,AL0016,002,Y,101-005,LINCOLN PUBLIC LIBRARY,47475 US HWY 78,LINCOLN,35096,6866,TALLADEGA,2057634084,CE,2000,R_17,0,2150,52,2017,05,00,00,00,-86.122097,33.603739,01,121,43120,80065,42,06,102.01,1120,0103,45180,1,A
AL,AL0017,002,Y,101-006,LINEVILLE PUBLIC LIBRARY,60119 HIGHWAY 49,LINEVILLE,36266,M,CLAY,2563965162,CE,2367,R_17,0,1750,52,2017,05,00,00,00,-85.754481,33.311149,01,027,43264,13367,42,07,9589,4032,0103,-4,N,A
AL,AL0018,002,Y,101-007,HEFLIN - LUCILE MORGAN PUBLIC LIBRARY,541 ROSS STREET,HEFLIN,36264,1339,CLEBURNE,2564632259,CE,2400,R_17,0,1214,52,2017,05,00,00,00,-85.587867,33.643921,01,029,33976,14900,42,06,9596,3008,0103,-4,N,A
AL,AL0019,002,Y,101-008,OXFORD PUBLIC LIBRARY,110 EAST 6TH STREET,OXFORD,36203,1628,CALHOUN,2568311750,CE,25000,R_17,0,2236,52,2017,05,00,00,00,-85.835083,33.609586,01,015,57576,114728,13,02,12.01,2072,0103,11500,0,A
AL,AL0020,002,Y,101-009,TALLADEGA - ARMSTRONG-OSBORNE PUBLIC LIBRARY,202 SOUTH STREET EAST,TALLADEGA,35160,2471,TALLADEGA,2563624211,CE,24323,R_17,0,2384,52,2017,05,00,00,00,-86.099364,33.433204,01,121,74592,80065,32,06,109,2047,0103,45180,1,A
AL,AL0022,002,Y,999-070,ABBEVILLE MEMORIAL LIBRARY,301 KIRKLAND STREET,ABBEVILLE,36310,2418,HENRY,3345852818,CE,4862,R_17,0,1992,52,2017,05,00,00,00,-85.250431,31.567277,01,067,00124,17147,42,08,302,3009,0102,20020,0,A
AL,AL0024,002,Y,AL0023-003,HEADLAND - BLANCHE R. SOLOMON MEMORIAL LIBRARY,17 PARK STREET,HEADLAND,36345,1747,HENRY,3346932706,CE,4295,R_17,0,2184,52,2017,05,00,00,00,-85.341891,31.352339,01,067,33856,17147,31,04,305,3072,0102,20020,0,A
AL,AL0025,002,Y,999-035,BRUNDIDGE - TUPPER LIGHTFOOT MEMORIAL LIBRARY,164 SOUTH MAIN STREET,BRUNDIDGE,36010,1809,PIKE,3347352145,CE,5926,R_17,0,2336,52,2017,05,00,00,00,-85.815672,31.718474,01,109,10240,33267,42,07,1893,3028,0102,45980,1,A
AL,AL0026,002,Y,999-061,OZARK - DALE COUNTY PUBLIC LIBRARY,416 JAMES STREET,OZARK,36360,2082,DALE,3347745480,CE,17604,R_17,0,2136,52,2017,05,00,00,00,-85.632952,31.452118,01,045,57648,49226,31,06,205,2023,0102,37120,1,A
AL,AL0029,002,Y,999-079,CLIO - ELTON B. STEPHENS LIBRARY,17 SCHOOL STREET,CLIO,36017,2522,BARBOUR,3342074184,CE,4880,R_17,0,1040,52,2017,05,00,00,00,-85.612066,31.70873,01,005,15640,25270,43,07,9504,3018,0102,21640,1,A
AL,AL0030,002,Y,517-001,LOUISVILLE PUBLIC LIBRARY,1951 MAIN STREET,LOUISVILLE,36048,M,BARBOUR,3342665210,CE,3234,R_17,0,900,48,2017,05,00,00,00,-85.555326,31.783757,01,005,44344,25270,43,07,9503,2075,0102,21640,1,A
AL,AL0031,002,Y,517-003,MIDLAND CITY - MARY BERRY BROWN MEMORIAL LIBRARY,1318 HINTON WATERS AVENUE,MIDLAND CITY,36350,M,DALE,3349839999,CE,3176,R_17,0,1800,52,2017,05,00,00,00,-85.495565,31.317795,01,045,48400,49226,23,07,214,2054,0102,37120,1,A
AL,AL0032,002,Y,999-077,NEWTON PUBLIC LIBRARY,209 OATES DRIVE,NEWTON,36352,4314,DALE,3342993316,CE,1200,R_17,0,1560,52,2017,05,00,00,00,-85.596823,31.331973,01,045,54480,49226,41,07,213,1018,0102,37120,1,A
AL,AL0033,002,Y,999-078,CLAYTON - TOWN AND COUNTY PUBLIC LIBRARY,45 NORTH MIDWAY STREET,CLAYTON,36016,3115,BARBOUR,3347753506,CE,4040,R_17,0,1250,52,2017,05,00,00,00,-85.449622,31.880905,01,005,15376,25270,43,06,9502,1041,0102,21640,1,A
AL,AL0034,002,Y,517-004,TROY PUBLIC LIBRARY,500 EAST WALNUT STREET,TROY,36079,3404,PIKE,3345661314,CE,11418,R_17,0,2600,52,2017,05,00,00,00,-85.963601,31.808538,01,109,76920,33267,33,06,1889,3024,0102,45980,1,A
AL,AL0035,002,Y,999-060,UNION SPRINGS PUBLIC LIBRARY,103 NORTH PRAIRIE STREET,UNION SPRINGS,36089,1616,BULLOCK,3347382760,CE,4000,R_17,0,1348,52,2017,05,00,00,00,-85.716162,32.143481,01,011,77880,10309,32,06,9522,3081,0102,-4,N,A
AL,AL0037,002,Y,999-058,ANDALUSIA PUBLIC LIBRARY,212 SOUTH THREE NOTCH STREET,ANDALUSIA,36420,3704,COVINGTON,3342226612,CE,11745,R_17,0,2499,52,2017,05,00,00,00,-86.482933,31.30685,01,039,01708,37092,33,06,9621,1040,0102,-4,N,A
AL,AL0038,002,Y,103-001,BRANTLEY PUBLIC LIBRARY,10 MLK DRIVE,BRANTLEY,36009,M,CRENSHAW,3345278624,CE,680,R_17,0,832,52,2017,05,00,00,00,-86.257179,31.582383,01,041,09016,13871,43,07,9638,1014,0102,-4,N,A
AL,AL0039,002,Y,103-002,ELBA PUBLIC LIBRARY,406 SIMMONS STREET,ELBA,36323,1759,COFFEE,3348976921,CE,5000,R_17,0,2366,52,2017,05,00,00,00,-86.066276,31.414554,01,031,23296,51874,43,06,105,2058,0102,21460,1,A
AL,AL0040,002,Y,999-034,GENEVA - EMMA KNOX KENAN LIBRARY,312 SOUTH COMMERCE STREET,GENEVA,36340,2409,GENEVA,3346842459,CE,2700,R_17,0,1820,52,2017,05,00,00,00,-85.865187,31.036428,01,061,29464,26421,32,04,503,3030,0102,20020,0,A
AL,AL0041,002,Y,103-004,ENTERPRISE PUBLIC LIBRARY,101 EAST GRUBBS STREET,ENTERPRISE,36330,2531,COFFEE,3343472636,CE,12000,R_17,0,2530,52,2017,05,00,00,00,-85.852628,31.314188,01,031,24184,51874,32,05,109,1022,0102,21460,1,A
AL,AL0042,002,Y,999-041,FLORALA PUBLIC LIBRARY,1214 FOURTH STREET,FLORALA,36442,3810,COVINGTON,3348583525,CE,3200,R_17,0,1960,51,2017,05,00,00,00,-86.325342,31.008234,01,039,26848,37092,43,07,9630,4008,0102,-4,N,A
AL,AL0043,002,Y,103-006,HARTFORD - MCGREGOR-MCKINNEY PUBLIC LIBRARY,101 EAST FULTON STREET,HARTFORD,36344,1700,GENEVA,3345882384,CE,2410,R_17,0,2248,51,2017,05,00,00,00,-85.696718,31.098308,01,061,33424,26421,42,08,504,5035,0102,20020,0,A
AL,AL0044,002,Y,AL0043-002,LUVERNE PUBLIC LIBRARY,148 EAST THIRD STREET,LUVERNE,36049,1117,CRENSHAW,3343355326,CE,5000,R_17,0,1853,52,2017,05,00,00,00,-86.260958,31.716313,01,041,44728,13871,43,06,9637,2034,0102,-4,N,A
AL,AL0045,002,Y,103-008,OPP PUBLIC LIBRARY,1604 NORTH MAIN STREET,OPP,36467,1424,COVINGTON,3344936423,CE,8725,R_17,0,2080,52,2017,05,00,00,00,-86.25496,31.305449,01,039,57120,37092,41,06,9624,3020,0102,-4,N,A
AL,AL0046,002,Y,103-009,SAMSON PUBLIC LIBRARY,200 NORTH JOHNSON STREET,SAMSON,36477,2006,GENEVA,3348987806,CE,900,R_17,0,1454,52,2017,05,00,00,00,-86.045962,31.116649,01,061,67800,26421,43,08,501,4035,0102,20020,0,A
AL,AL0047,002,Y,103-010,SLOCOMB PUBLIC LIBRARY,134 SOUTH DALTON AVENUE,SLOCOMB,36375,5669,GENEVA,3348869009,CE,3528,R_17,0,1020,52,2017,05,00,00,00,-85.593695,31.106851,01,061,71040,26421,42,08,505,3009,0102,20020,0,A
AL,AL0048,002,Y,103-011,HORSESHOE BEND REGIONAL LIBRARY,207 NORTH WEST STREET,DADEVILLE,36853,1355,TALLAPOOSA,2568259232,CE,8300,R_17,0,1791,52,2017,05,00,00,00,-85.765416,32.833463,01,123,19336,40681,42,06,9624,2024,0103,10760,1,A
AL,AL0048,008,Y,AL0048-008,HORSESHOE BEND REGIONAL BOOKMOBILE,207 NORTH WEST STREET,DADEVILLE,36853,1355,TALLAPOOSA,2568259232,BS,-4,N_17,1,549,52,2017,05,00,00,00,-85.765416,32.833463,01,123,19336,40681,42,06,9624,2024,0103,10760,1,A
AL,AL0049,002,Y,104-001,ALEXANDER CITY - ADELIA MCCONNELL RUSSELL LIBRARY,318 CHURCH STREET,ALEXANDER CITY,35010,2573,TALLAPOOSA,2563296796,CE,10950,R_17,0,2418,52,2017,05,00,00,00,-85.953891,32.941213,01,123,01132,40681,32,06,9623,1062,0103,10760,1,A
AL,AL0049,003,Y,104-000,MAMIE`S PLACE,284 CHURCH STREET,ALEXANDER CITY,35010,2516,TALLAPOOSA,2562344644,BR,3250,R_17,0,2418,52,2017,05,00,00,00,-85.953898,32.941523,01,123,01132,40681,32,06,9623,1062,0103,10760,1,A
AL,AL0050,002,Y,AL0049-003,DADEVILLE PUBLIC LIBRARY,205 NORTH WEST STREET,DADEVILLE,36853,1355,TALLAPOOSA,2568257820,CE,1864,R_17,0,2059,52,2017,05,00,00,00,-85.765416,32.833455,01,123,19336,40681,42,06,9624,2024,0103,10760,1,A
AL,AL0051,002,Y,104-002,GOODWATER PUBLIC LIBRARY,62 COOSA COUNTY ROAD 66,GOODWATER,35072,M,COOSA,2568395741,CE,4600,R_17,0,2026,52,2017,05,00,00,15,-86.054066,33.067116,01,037,30640,10754,42,07,9610,2026,0106,45180,1,A
AL,AL0052,002,Y,104-003,AUBURN PUBLIC LIBRARY,749 EAST THACH AVENUE,AUBURN,36830,5545,LEE,3345013190,CE,34065,R_17,0,3459,52,2017,05,00,00,00,-85.466226,32.604437,01,081,03076,161604,13,02,403,2000,0103,12220,0,A
AL,AL0053,002,Y,104-004,OPELIKA - LEWIS COOPER JR. MEMORIAL LIBRARY,200 SOUTH 6TH STREET,OPELIKA,36801,5030,LEE,3347055380,CE,10000,R_17,0,3213,52,2017,05,00,00,00,-85.375896,32.649146,01,081,57048,161604,13,02,416,2021,0103,12220,0,A
AL,AL0054,002,Y,104-005,MILLBROOK PUBLIC LIBRARY,3650 GRANDVIEW ROAD,MILLBROOK,36054,3262,ELMORE,3342856688,CE,6000,R_17,0,2798,52,2017,05,00,00,00,-86.368373,32.4829,01,051,48712,81677,21,04,310,1061,0102,33860,0,A
AL,AL0055,002,Y,104-006,ROCKFORD PUBLIC LIBRARY,9688 US HWY 231,ROCKFORD,35136,M,COOSA,2563774911,CE,820,R_17,0,2550,52,2017,05,00,00,00,-86.219605,32.888961,01,037,65472,10754,42,07,9612,1077,0106,45180,1,A
AL,AL0056,002,Y,104-007,TALLASSEE COMMUNITY PUBLIC LIBRARY,99 FREEMAN AVENUE,TALLASSEE,36078,2035,TALLAPOOSA,3342832732,CE,5619,R_17,0,2350,52,2017,05,00,00,00,-85.883848,32.534711,01,123,74688,40681,41,07,9627,3011,0103,10760,1,A
AL,AL0057,002,Y,104-008,WETUMPKA PUBLIC LIBRARY,212 SOUTH MAIN STREET,WETUMPKA,36092,2748,ELMORE,3345671308,CE,7000,R_17,0,2854,52,2017,05,00,00,00,-86.205739,32.535937,01,051,81720,81677,31,04,308,1024,0102,33860,0,A
AL,AL0059,002,Y,104-009,FLORENCE - LAUDERDALE PUBLIC LIBRARY,350 NORTH WOOD AVENUE,FLORENCE,35630,4709,LAUDERDALE,2567646564,CE,42798,R_17,0,2754,52,2017,05,00,00,00,-87.674599,34.803515,01,077,26896,92538,13,02,106,4013,0105,22520,0,A
AL,AL0060,002,Y,516-001,TUSCUMBIA - HELEN KELLER PUBLIC LIBRARY,511 NORTH MAIN STREET,TUSCUMBIA,35674,2059,COLBERT,2563837065,CE,10350,R_17,0,1924,52,2017,05,00,00,00,-87.703494,34.737406,01,033,77280,54500,23,04,205,3003,0104,22520,0,A
AL,AL0061,002,Y,999-039,LEIGHTON PUBLIC LIBRARY,8740 MAIN STREET,LEIGHTON,35646,3701,COLBERT,2564465380,CE,1900,R_17,0,823,52,2017,05,00,00,00,-87.528919,34.700616,01,033,42160,54500,41,08,208.02,3048,0104,22520,0,A
AL,AL0062,002,Y,999-042,MUSCLE SHOALS PUBLIC LIBRARY,1918 EAST AVALON AVENUE,MUSCLE SHOALS,35661,3120,COLBERT,2563869212,CE,15800,R_17,0,2193,51,2017,05,00,00,00,-87.643817,34.744428,01,033,53016,54500,13,02,207.03,1005,0104,22520,0,A
AL,AL0063,002,Y,999-050,ROGERSVILLE PUBLIC LIBRARY,74 BANK STREET,ROGERSVILLE,35652,7609,LAUDERDALE,2562470151,CE,6800,R_17,0,2080,52,2017,05,00,00,00,-87.292052,34.824278,01,077,66216,92538,42,08,118.02,2028,0105,22520,0,A
AL,AL0064,002,Y,516-004,SHEFFIELD PUBLIC LIBRARY,316 NORTH MONTGOMERY AVENUE,SHEFFIELD,35660,2709,COLBERT,2563865633,CE,13000,R_17,0,1700,52,2017,05,00,00,00,-87.698537,34.761099,01,033,69648,54500,23,04,202,1107,0104,22520,0,A
AL,AL0065,002,N,999-066,NORTHWEST REGIONAL LIBRARY,185 ASHWOOD DRIVE,WINFIELD,35594,5436,MARION,2054872330,CE,8346,R_17,0,1536,52,2017,05,00,00,00,-87.814969,33.93087,01,093,82992,29833,43,06,9647,3027,0104,-4,N,A
AL,AL0066,002,Y,106-000,HAMILTON - CLYDE NIX PUBLIC LIBRARY,350 BEXAR AVENUE WEST,HAMILTON,35570,5521,MARION,2059214290,CE,3650,R_17,0,2080,52,2017,05,00,00,00,-87.993156,34.143509,01,093,32848,29833,33,06,9643,3064,0104,-4,N,A
AL,AL0067,002,Y,106-001,KENNEDY PUBLIC LIBRARY,17885 HIGHWAY 96,KENNEDY,35574,M,LAMAR,2055963670,CE,864,R_17,0,1920,52,2017,05,00,00,00,-87.987377,33.58492,01,075,39520,13946,43,07,302,2058,0104,-4,N,A
AL,AL0068,002,Y,106-002,GUIN - MCHS COMMUNITY LIBRARY,8115 U.S. HIGHWAY 43,GUIN,35563,2265,MARION,2054682544,CE,4000,R_17,0,2200,52,2017,05,00,00,00,-87.915237,33.974838,01,093,32224,29833,42,07,9646,2044,0104,-4,N,A
AL,AL0069,002,Y,106-003,MILLPORT PUBLIC LIBRARY,920 BLACK STREET,MILLPORT,35576,M,LAMAR,2056624286,CE,3000,R_17,0,1540,52,2017,05,00,00,00,-88.077564,33.561426,01,075,48808,13946,43,07,302,2141,0104,-4,N,A
AL,AL0070,002,Y,106-004,RUSSELLVILLE PUBLIC LIBRARY,110 EAST LAWRENCE STREET,RUSSELLVILLE,35653,2349,FRANKLIN,2563321535,CE,4000,R_17,0,1664,52,2017,05,00,00,00,-87.730313,34.50474,01,059,67056,31495,32,06,9730,3048,0104,-4,N,A
AL,AL0071,002,Y,106-005,SULLIGENT PUBLIC LIBRARY,514 ELM STREET,SULLIGENT,35586,M,LAMAR,2056988631,CE,2778,R_17,0,1976,52,2017,05,00,00,00,-88.131724,33.900337,01,075,73728,13946,43,07,300,3067,0104,-4,N,A
AL,AL0072,002,Y,106-006,VERNON - MARY WALLACE COBB MEMORIAL LIBRARY,110 FIRST AVENUE WEST,VERNON,35592,5634,LAMAR,2056956123,CE,1870,R_17,0,2031,52,2017,05,00,00,00,-88.110775,33.757939,01,075,78480,13946,43,07,301,7101,0104,-4,N,A
AL,AL0073,002,Y,106-007,RED BAY - WEATHERFORD PUBLIC LIBRARY,307 4TH AVENUE SOUTH,RED BAY,35582,M,FRANKLIN,2563569255,CE,5000,R_17,0,1300,52,2017,05,00,00,00,-88.141742,34.440512,01,059,63576,31495,43,06,9734,3056,0104,-4,N,A
AL,AL0074,002,Y,106-008,WINFIELD PUBLIC LIBRARY,185 ASHWOOD DRIVE,WINFIELD,35594,5436,MARION,2054872482,CE,3384,R_17,0,1996,52,2017,05,00,00,00,-87.814969,33.93087,01,093,82992,29833,43,06,9647,3027,0104,-4,N,A
AL,AL0076,002,Y,106-009,ATHENS - LIMESTONE PUBLIC LIBRARY,603 JEFFERSON STREET,ATHENS,35611,3543,LIMESTONE,2562321233,CE,36000,R_17,0,2325,52,2017,05,00,00,00,-86.972392,34.799016,01,083,02956,94402,31,04,210,2026,0105,26620,0,A
AL,AL0077,002,Y,107-001,DECATUR PUBLIC LIBRARY,504 CHERRY STREET NE,DECATUR,35602,1970,MORGAN,2563532993,CE,26000,R_17,0,3172,52,2017,05,00,00,00,-86.981679,34.60711,01,103,20104,118818,13,02,4,4062,0105,19460,0,A
AL,AL0078,002,Y,107-002,HARTSELLE - WILLIAM BRADFORD HUIE LIBRARY OF HARTSELLE,152 SPARKMAN STREET NW,HARTSELLE,35640,2424,MORGAN,2567739880,CE,5500,R_17,0,2080,52,2017,05,00,00,00,-86.934983,34.444241,01,103,33448,118818,23,04,53.03,1027,0105,19460,0,A
AL,AL0079,002,Y,107-003,LAWRENCE COUNTY PUBLIC LIBRARY,401 COLLEGE STREET,LAWRENCE,35650,1483,MOULTON,2569740883,CE,5000,R_17,0,1920,48,2017,05,00,00,00,-87.295408,34.476088,01,079,51600,33049,32,04,9798,1006,0104,19460,0,A
AL,AL0080,002,Y,AL0079-003,BALDWIN COUNTY LIBRARY COOPERATIVE,22251 PALMER STREET,ROBERTSDALE,36567,3067,BALDWIN,2519704010,CE,7600,R_17,0,2210,52,2017,05,00,00,00,-87.716889,30.550241,01,003,65208,212628,31,04,109.05,2021,0101,19300,0,A
AL,AL0080,004,Y,107-004,BALDWIN COUNTY LIBRARY COOPERATIVE - BOOKMOBILE,22251 PALMER STREET,ROBERTSDALE,36567,3067,BALDWIN,2519704010,BS,-4,N_17,1,516,52,2017,05,00,00,00,-87.716889,30.550241,01,003,65208,212628,31,04,109.05,2021,0101,19300,0,A
